C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_30_59_644.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_30_59_644.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_30_59_644.jpg, 0, 0, 0, 18.07924
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_30_59_766.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_30_59_766.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_30_59_766.jpg, 0, 0.3663414, 0, 18.11184
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_30_59_868.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_30_59_868.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_30_59_868.jpg, 0, 0.6715458, 0, 18.29548
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_30_59_990.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_30_59_990.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_30_59_990.jpg, 0, 1, 0, 19.41474
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_00_111.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_00_111.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_00_111.jpg, 0, 0.8616961, 0, 20.63275
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_00_234.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_00_234.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_00_234.jpg, 0, 0.4933324, 0, 21.3509
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_00_359.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_00_359.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_00_359.jpg, -0.0804414, 0.119644, 0, 21.48802
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_00_458.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_00_458.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_00_458.jpg, -0.3812871, 0, 0, 21.40751
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_00_581.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_00_581.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_00_581.jpg, -0.01733729, 0, 0, 20.80737
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_00_680.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_00_680.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_00_680.jpg, 0, 0, 0, 20.89706
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_00_782.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_00_782.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_00_782.jpg, 0, 0, 0, 20.37159
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_00_885.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_00_885.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_00_885.jpg, 0, 0, 0, 20.48758
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_01_007.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_01_007.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_01_007.jpg, 0, 0, 0, 20.2473
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_01_109.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_01_109.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_01_109.jpg, 0, 0, 0, 19.69799
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_01_210.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_01_210.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_01_210.jpg, 0, 0, 0, 19.85788
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_01_314.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_01_314.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_01_314.jpg, -0.3121452, 0, 0, 19.25719
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_01_418.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_01_418.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_01_418.jpg, -0.4952925, 0, 0, 19.27877
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_01_520.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_01_520.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_01_520.jpg, -0.1895187, 0, 0, 19.06841
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_01_620.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_01_620.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_01_620.jpg, 0, 0, 0, 18.40863
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_01_723.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_01_723.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_01_723.jpg, 0, 0, 0, 18.68082
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_01_824.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_01_824.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_01_824.jpg, 0, 0, 0, 17.99867
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_01_926.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_01_926.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_01_926.jpg, 0, 0, 0, 18.31856
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_02_032.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_02_032.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_02_032.jpg, 0, 0, 0, 17.62289
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_02_139.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_02_139.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_02_139.jpg, 0, 0, 0, 17.95973
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_02_247.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_02_247.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_02_247.jpg, 0, 0, 0, 17.74757
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_02_352.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_02_352.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_02_352.jpg, 0, 0, 0, 17.04
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_02_458.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_02_458.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_02_458.jpg, 0, 0, 0, 17.3984
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_02_560.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_02_560.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_02_560.jpg, 0, 0, 0, 17.19162
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_02_663.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_02_663.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_02_663.jpg, 0, 0, 0, 16.47871
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_02_773.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_02_773.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_02_773.jpg, 0, 0, 0, 16.85403
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_02_877.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_02_877.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_02_877.jpg, -0.0825738, 0, 0, 16.14136
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_02_990.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_02_990.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_02_990.jpg, -0.4220454, 0, 0, 15.86659
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_03_098.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_03_098.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_03_098.jpg, -0.1042668, 0, 0, 16.25105
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_03_204.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_03_204.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_03_204.jpg, 0, 0, 0, 16.04983
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_03_306.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_03_306.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_03_306.jpg, 0, 0, 0, 15.36273
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_03_428.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_03_428.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_03_428.jpg, 0, 0, 0, 15.18752
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_03_538.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_03_538.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_03_538.jpg, 0, 0, 0, 15.55326
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_03_647.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_03_647.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_03_647.jpg, 0, 0, 0, 15.36892
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_03_752.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_03_752.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_03_752.jpg, -0.3273117, 0, 0, 14.6583
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_03_857.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_03_857.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_03_857.jpg, -0.6296265, 0, 0, 14.84544
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_03_956.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_03_956.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_03_956.jpg, -0.319233, 0, 0, 14.21552
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_04_078.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_04_078.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_04_078.jpg, 0, 0, 0, 13.96179
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_04_180.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_04_180.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_04_180.jpg, 0, 0, 0, 13.82601
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_04_303.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_04_303.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_04_303.jpg, 0, 0, 0, 13.64549
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_04_422.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_04_422.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_04_422.jpg, 0, 0, 0, 13.5071
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_04_548.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_04_548.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_04_548.jpg, 0, 0, 0, 13.33982
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_04_648.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_04_648.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_04_648.jpg, 0, 0, 0, 13.70188
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_04_762.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_04_762.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_04_762.jpg, 0, 0, 0, 13.51703
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_04_865.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_04_865.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_04_865.jpg, 0, 0, 0, 12.90204
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_04_969.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_04_969.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_04_969.jpg, 0, 0, 0, 13.22158
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_05_070.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_05_070.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_05_070.jpg, 0, 0, 0, 12.53849
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_05_167.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_05_167.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_05_167.jpg, 0, 0, 0, 12.96108
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_05_273.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_05_273.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_05_273.jpg, 0, 0, 0, 12.2741
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_05_373.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_05_373.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_05_373.jpg, 0, 0, 0, 12.69926
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_05_479.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_05_479.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_05_479.jpg, 0, 0, 0, 12.01655
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_05_586.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_05_586.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_05_586.jpg, 0, 0, 0, 11.86482
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_05_690.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_05_690.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_05_690.jpg, 0, 0, 0, 12.28873
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_05_814.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_05_814.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_05_814.jpg, 0, 0, 0, 12.13685
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_05_936.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_05_936.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_05_936.jpg, 0, 0, 0, 11.99167
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_06_059.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_06_059.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_06_059.jpg, 0, 0, 0, 11.83583
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_06_167.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_06_167.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_06_167.jpg, 0, 0, 0, 11.52579
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_06_274.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_06_274.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_06_274.jpg, 0, 0, 0, 11.67965
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_06_380.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_06_380.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_06_380.jpg, 0, 0, 0, 11.07889
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_06_484.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_06_484.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_06_484.jpg, 0, 0, 0, 11.16867
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_06_587.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_06_587.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_06_587.jpg, 0, 0, 0, 11.06233
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_06_712.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_06_712.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_06_712.jpg, 0, 0.0874155, 0, 10.94261
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_06_834.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_06_834.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_06_834.jpg, 0, 0.454272, 0, 11.23005
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_06_955.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_06_955.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_06_955.jpg, 0, 0.8161055, 0, 11.6543
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_07_057.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_07_057.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_07_057.jpg, 0, 1, 0, 13.04857
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_07_159.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_07_159.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_07_159.jpg, 0, 1, 0, 14.37969
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_07_280.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_07_280.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_07_280.jpg, 0, 1, 0, 15.70861
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_07_408.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_07_408.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_07_408.jpg, 0, 1, 0, 17.00099
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_07_523.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_07_523.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_07_523.jpg, 0, 1, 0, 18.25213
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_07_648.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_07_648.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_07_648.jpg, 0, 1, 0, 19.47018
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_07_768.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_07_768.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_07_768.jpg, 0, 1, 0, 20.6675
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_07_869.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_07_869.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_07_869.jpg, 0, 0.6954313, 0, 21.38032
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_07_973.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_07_973.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_07_973.jpg, -0.3120825, 0.3833488, 0, 21.82759
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_08_081.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_08_081.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_08_081.jpg, -0.3048444, 0.06294671, 0, 21.70358
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_08_207.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_08_207.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_08_207.jpg, 0, 0, 0, 21.4863
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_08_308.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_08_308.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_08_308.jpg, 0, 0, 0, 21.06243
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_08_412.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_08_412.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_08_412.jpg, 0, 0, 0, 21.09936
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_08_513.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_08_513.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_08_513.jpg, 0, 0, 0, 20.58619
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_08_634.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_08_634.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_08_634.jpg, 0, 0, 0, 20.32965
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_08_734.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_08_734.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_08_734.jpg, 0, 0, 0, 20.44585
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_08_835.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_08_835.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_08_835.jpg, 0, 0, 0, 19.90782
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_08_944.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_08_944.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_08_944.jpg, 0, 0, 0, 19.65666
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_09_050.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_09_050.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_09_050.jpg, 0, 0, 0, 19.81809
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_09_151.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_09_151.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_09_151.jpg, 0, 0, 0, 19.23541
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_09_261.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_09_261.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_09_261.jpg, 0, 0, 0, 18.97924
C:\self_driving_car\simulator-windows-64\data\IMG\center_2024_07_13_14_31_09_367.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\left_2024_07_13_14_31_09_367.jpg, C:\self_driving_car\simulator-windows-64\data\IMG\right_2024_07_13_14_31_09_367.jpg, 0, 0, 0, 19.22892
